,id_filma,zanr,id_rezisera,id_glumca1,id_glumca2,ocena,mesec_izlaska,br_oskara_rezisera,br_dr_nagrada_rezisera,br_oskara_glumca1,br_dr_nagrada_glumca1,br_oskara_glumca2,br_dr_nagrada_glumca2
1343,tt1895315,"Drama, Mystery, Thriller",nm0465551,nm0001602,nm0266824,7.1,January,0,26,0,11,0,17
1344,tt1783732,"Comedy, Fantasy, Horror",nm0181741,nm3311695,nm2373827,6.4,December,0,9,0,6,0,0
1345,tt1234654,"Comedy, Drama, Romance",nm0000876,nm0001774,nm1950086,6.1,March,3,47,0,14,3,64
1346,tt1477837,Comedy,nm0037708,nm1159180,nm0000604,6.2,March,0,3,0,6,1,21
1347,tt2450186,"Horror, Thriller",nm1440023,nm1494818,nm2940487,6.0,October,0,3,0,2,0,0
1348,tt1872818,"Comedy, Drama, Romance",nm1102140,nm1102140,nm0647634,6.7,October,0,2,0,2,0,14
1349,tt0903657,"Biography, Drama, Music",nm0688361,nm0000131,nm0200452,7.4,June,1,8,0,7,0,24
1350,tt3787590,"Drama, Music, Romance",nm3273000,nm1374980,nm0004747,6.2,September,0,0,0,34,0,5
1351,tt1496422,"Crime, Drama, Mystery",nm0200005,nm0000190,nm0000173,5.8,October,2,30,1,48,1,100
1352,tt1480295,"Action, Drama, Thriller",nm0425756,nm0000134,nm0000237,5.4,July,0,0,2,61,2,52
1353,tt4191580,"Comedy, Horror",nm1938064,nm0258402,nm1748489,4.8,April,0,4,0,4,0,0
1354,tt1530509,"Crime, Horror",nm1519353,nm4030776,nm2460100,3.8,NA,0,2,0,0,0,0
1355,tt2244901,"Comedy, Romance",nm0563243,nm0126284,nm1245863,5.7,February,1,3,0,13,0,3
1356,tt4126476,"Drama, Romance",nm1788310,nm6466214,nm2842005,5.3,April,0,0,0,0,0,0
1357,tt2016940,"Action, Drama",nm0000206,nm0155392,nm0000206,6.1,July,0,13,0,0,0,13
1358,tt2006295,"Biography, Drama, History",nm0726638,nm0000104,nm0763928,6.9,August,0,14,1,62,0,19
1359,tt1366365,"Action, Thriller",nm1333798,nm0147147,nm0000246,4.9,April,0,0,0,3,0,20
1360,tt5962210,"Comedy, Drama",nm0818485,nm2201555,nm0647634,6.6,August,0,2,0,5,0,14
1361,tt1535616,"Drama, Horror, Sci-Fi",nm1164755,nm0314514,nm0000299,5.8,April,0,2,0,0,0,3
1362,tt1694020,"Comedy, Drama",nm0281945,nm0000659,nm0736622,5.7,December,0,0,2,56,0,12
1363,tt3442006,Drama,nm1400426,nm0000098,nm0056770,6.4,January,0,2,0,42,1,10
1364,tt2756032,"Comedy, Drama, Romance",nm1660595,nm0243233,nm0005253,7.1,August,0,0,0,8,0,29
1365,tt6781982,Comedy,nm0002700,nm0366389,nm1840504,5.6,September,0,3,0,17,0,15
1366,tt2097298,"Biography, Drama, Sport",nm0138927,nm0000126,nm0004742,7.4,February,0,22,2,57,0,18
1367,tt1311071,"Biography, Drama, Romance",nm1045865,nm0705356,nm2851530,6.5,September,0,8,0,15,0,2
1368,tt2103217,"Horror, Thriller",nm0451076,nm0000704,nm2482391,6.1,January,0,0,0,28,0,2
1369,tt1413495,"Drama, Thriller",nm0525659,nm2955013,nm0000198,5.7,August,0,4,0,6,1,59
1370,tt7772580,"Drama, Horror, Thriller",nm0791672,nm4129745,nm0435509,6.1,May,0,2,0,0,0,0
1371,tt6476140,"Drama, Mystery, Thriller",nm1140275,nm0000190,nm0004266,5.4,January,1,13,1,48,1,68
1372,tt1560985,Horror,nm0068587,nm1223326,nm0702945,4.2,January,0,0,0,0,0,0
1373,tt3797868,"Drama, Romance",nm0441839,nm0907548,nm1954240,6.6,February,2,4,0,0,0,0
1374,tt5117670,"Adventure, Comedy, Family",nm0323239,nm0179479,nm2417960,6.6,February,0,0,0,13,0,0
1375,tt2261331,"Action, Adventure, Drama",nm0531817,nm0000179,nm1058940,6.4,December,1,7,2,19,0,6
1376,tt5640450,"Action, Sci-Fi, Thriller",nm0254660,nm2064412,nm1592225,6.4,September,0,2,0,0,0,0
1377,tt2097307,"Action, Comedy",nm3124542,nm1009277,nm0068338,6.1,August,0,0,0,0,0,15
1378,tt5116302,"Adventure, Biography, Drama",nm0179697,nm0000353,nm0629855,8.0,December,0,0,4,79,0,5
1379,tt2118624,"Comedy, Drama, Fantasy",nm0833889,nm3920288,nm0015196,6.6,November,0,2,0,0,0,0
1380,tt3120280,"Comedy, Drama, Romance",nm3859682,nm7684864,nm8109082,5.8,September,0,2,0,0,0,0
1381,tt2230358,"Horror, Thriller",nm0238841,nm0703336,nm1875040,5.6,September,0,0,0,0,0,0
1382,tt3750872,Drama,nm0750275,nm0000335,nm0000596,7.2,September,0,5,7,68,1,10
1383,tt9777644,"Adventure, Drama, War",nm0000490,nm0005148,nm3718007,6.5,June,1,83,0,3,0,2
1384,tt3450650,"Action, Comedy, Crime",nm0275698,nm0416673,nm2263115,4.4,April,0,0,0,0,0,2
1385,tt1179031,"Crime, Thriller",nm0585344,nm0355910,nm0001731,6.8,July,0,6,0,12,1,6
1386,tt3564472,"Adventure, Comedy, Drama",nm0002700,nm0356021,nm0001451,6.2,July,0,3,0,8,1,35
1387,tt7504726,"Adventure, Drama, Family",nm0761498,nm0000148,nm1082477,6.8,February,3,8,1,42,0,8
1388,tt1563742,"Comedy, Romance",nm0338576,nm0220240,nm0267506,6.0,May,0,0,0,7,0,0
1389,tt1823664,"Comedy, Drama, Family",nm0323239,nm4832920,nm0000139,5.3,February,0,0,1,24,0,29
1390,tt5649108,"Comedy, Crime, Drama",nm8083973,nm4972453,nm5896355,6.7,March,0,0,0,4,0,10
1391,tt0983946,"Action, Adventure, Fantasy",nm0905592,nm0671567,nm0702572,4.9,February,0,8,0,13,0,0
1392,tt1336617,"Comedy, Drama, Romance",nm0243231,nm0000604,nm0000673,6.3,July,0,8,1,21,1,26
1393,tt1458169,"Action, Crime, Drama",nm1060986,nm0000932,nm6179030,5.9,August,0,10,1,44,0,0
1394,tt1289403,"Drama, Romance, War",nm0001565,nm3726887,nm0183822,7.4,April,0,13,0,0,2,14
1395,tt0485985,"Action, Drama, History",nm0376006,nm0000421,nm0574468,5.9,January,0,2,1,16,0,2
1396,tt1714209,"Drama, Romance, War",nm0001401,nm1323562,nm1336552,4.5,February,1,56,0,0,0,0
1397,tt2059171,"Horror, Thriller",nm0821844,nm0916406,nm1984458,6.3,April,0,2,0,6,0,0
1398,tt1814621,"Comedy, Drama, Romance",nm0919369,nm0275486,nm0748620,5.7,March,1,2,0,52,0,9
1399,tt6182908,"Animation, Adventure, Comedy",nm0456732,nm1475594,nm0179479,6.6,September,0,3,0,21,0,13
1400,tt5619332,Comedy,nm1229520,nm0565250,nm0909768,5.6,May,0,0,2,37,0,2
1401,tt1937264,"Drama, Romance",nm0662530,nm0266824,nm1086981,7.1,September,0,4,0,17,0,0
1402,tt0954947,"Crime, Drama, Thriller",nm0935863,nm0000729,nm0005028,6.1,June,0,24,1,66,1,17
1403,tt2334871,"Action, Adventure, Comedy",nm1349522,nm2154960,nm0000443,4.5,May,0,9,0,17,1,20
1404,tt1594562,"Drama, Horror, Mystery",nm1488800,nm0668139,nm0372366,5.4,March,0,5,0,2,0,6
1405,tt5057140,"Action, Drama, Thriller",nm1099918,nm0942482,nm0002907,5.6,September,0,18,0,14,0,12
1406,tt5814534,"Animation, Action, Adventure",nm2939767,nm3014031,nm11227603,6.8,December,0,0,0,11,0,0
1407,tt1742044,"Biography, Drama, Music",nm0000142,nm1638365,nm2706992,6.8,September,4,150,0,0,0,0
1408,tt3986820,"Drama, Fantasy, Horror",nm1918140,nm1823264,nm1918140,6.5,April,0,8,0,8,0,8
1409,tt0999913,"Action, Drama, Thriller",nm0527109,nm0005188,nm0098378,5.8,September,0,4,0,6,0,4
1410,tt4824302,"Comedy, Drama, Romance",nm0005190,nm0000098,nm0005028,5.7,May,0,13,0,42,1,17
1411,tt6000478,"Crime, Drama, Thriller",nm0319659,nm0000243,nm0268199,6.5,November,1,18,2,82,0,15
1412,tt5001718,"Drama, Romance",nm4907810,nm3964350,nm3538718,6.4,May,0,2,0,11,0,3
1413,tt2626350,"Drama, Music, Romance",nm2586324,nm4554428,nm0263759,6.0,August,0,0,0,0,0,5
1414,tt1712170,"Action, Crime, Mystery",nm0003418,nm1347153,nm0289142,5.2,October,0,0,0,16,0,6
1415,tt1179069,"Horror, Mystery, Thriller",nm0617523,nm0000194,nm0001667,6.1,March,0,6,1,114,0,6
1416,tt5691670,"Crime, Drama, Mystery",nm1379002,nm1940449,nm2142336,6.5,April,0,16,1,18,0,2
1417,tt1684233,"Action, Crime, Thriller",nm2123102,nm0564215,nm0835016,6.1,March,0,3,0,19,0,3
1418,tt8236336,"Biography, Crime, Drama",nm1994243,nm3485845,nm0000906,7.2,November,0,0,2,57,4,54
1419,tt2358925,"Comedy, Drama",nm0779433,nm0000681,nm2002649,5.4,March,0,7,0,7,0,3
1420,tt8201170,"Comedy, Romance",nm0625245,nm3170207,nm1404824,5.8,April,0,0,0,6,0,3
1421,tt3361792,"Biography, Drama, Romance",nm1933648,nm0396558,nm2934314,6.8,May,0,21,0,11,0,4
1422,tt4682266,"Action, Horror, Sci-Fi",nm1837748,nm3586035,nm5896355,5.3,August,0,2,0,8,0,10
1423,tt5932728,"Biography, Drama",nm1731154,nm0000154,nm0000576,7.3,March,0,0,2,41,2,72
1424,tt1541160,"Comedy, Crime, Mystery",nm0591450,nm0001131,nm0000171,6.4,August,0,0,0,8,0,5
1425,tt5816682,"Biography, Drama, History",nm0001241,nm0001132,nm3170495,6.8,September,2,76,1,65,0,2
1426,tt4669986,"Biography, Drama, Romance",nm2158772,nm1550948,nm0249291,7.0,November,0,25,1,14,0,20
1427,tt1381404,"Drama, Thriller",nm0000602,nm0000602,nm1779870,6.4,April,1,42,1,42,0,4
1428,tt2281587,"Adventure, Comedy, Crime",nm0090386,nm0315041,nm0123092,6.4,March,0,3,0,24,0,16
1429,tt5208252,"Biography, Drama, History",nm0919363,nm1209966,nm0001426,6.6,August,1,3,0,20,1,47
1430,tt3385524,"Biography, Comedy, Drama",nm1580671,nm0176869,nm0000604,7.2,January,0,0,2,14,1,21
1431,tt2084989,"Drama, Sci-Fi",nm1503403,nm1541272,nm1797014,6.7,August,0,6,0,6,0,4
1432,tt4154916,"Drama, Sci-Fi, Thriller",nm0618680,nm0000206,nm1404408,5.5,November,0,0,0,13,0,0
1433,tt1615918,"Animation, Adventure, Comedy",nm0593610,nm0519043,nm1131557,4.3,December,0,6,0,3,0,4
1434,tt1971352,"Crime, Drama, Thriller",nm0957505,nm0235652,nm2439111,6.4,September,0,4,0,10,0,0
1435,tt2555736,"Comedy, Drama",nm0006960,nm0001132,nm0001749,6.6,April,1,12,1,65,2,45
1436,tt1411704,"Animation, Adventure, Comedy",nm0384722,nm1258970,nm0005188,5.4,April,0,0,0,5,0,6
1437,tt7008872,"Biography, Drama",nm0249291,nm2348627,nm0000173,6.9,November,0,20,1,15,1,100
1438,tt3247714,"Action, Crime, Thriller",nm0574625,nm0000170,nm0000112,5.6,May,0,0,0,3,0,21
1439,tt5431890,"Biography, Crime, Drama",nm0004303,nm0461136,nm1741002,7.3,August,0,29,2,28,0,6
1440,tt9619798,"Comedy, Romance",nm2634746,nm0005450,nm1944055,5.7,May,0,5,0,4,0,2
1441,tt2326554,"Drama, Horror, Romance",nm3235877,nm2611074,nm4256281,7.0,April,0,9,0,0,0,0
1442,tt2294677,Comedy,nm1128572,nm1128572,nm0577329,6.7,September,0,6,0,6,0,0
1443,tt7608028,"Horror, Thriller",nm2460402,nm1910255,nm4572072,3.2,January,0,0,0,3,0,3
1444,tt3666024,"Animation, Family, Fantasy",nm0240196,nm0307430,nm8940317,7.5,June,1,31,0,0,0,0
1445,tt1629757,"Biography, Drama, Sport",nm0000776,nm4103976,nm0124930,7.2,October,0,23,0,0,0,4
1446,tt3256226,"Adventure, Drama, Sci-Fi",nm2407401,nm4960279,nm1107001,4.7,January,0,0,0,0,0,7
1447,tt2398231,"Drama, Western",nm0000169,nm0000169,nm0005476,6.6,May,1,42,1,42,2,57
1448,tt1255919,"Comedy, Crime, Mystery",nm1000113,nm0002071,nm0000604,3.8,December,0,3,0,16,1,21
1449,tt3179568,"Comedy, Drama",nm0718646,nm3239803,nm1679669,6.7,October,4,63,0,5,0,9
1450,tt1441912,"Comedy, Drama",nm0000389,nm0000640,nm0000389,7.4,November,0,8,0,29,0,8
1451,tt1072748,"Biography, Drama, Fantasy",nm1294961,nm0000545,nm3512758,5.4,February,0,5,1,2,0,7
1452,tt2891174,Drama,nm1023919,nm1940449,nm0788335,7.1,October,0,19,1,18,2,34
1453,tt2872518,"Drama, Fantasy",nm0371955,nm0941777,nm0818055,6.3,March,0,2,0,6,1,38
1454,tt2101569,"Fantasy, Romance",nm1067779,nm1221863,nm1443740,7.0,April,0,3,0,0,0,5
1455,tt9866072,"Comedy, Romance",nm0925870,nm0731075,nm3478396,6.1,October,0,0,0,6,0,0
1456,tt3813310,"Crime, Thriller",nm1218281,nm0000102,nm6627667,6.3,August,0,0,0,15,0,0
1457,tt5073642,"Horror, Mystery, Sci-Fi",nm0822582,nm0000115,nm0000613,6.2,February,0,6,1,44,0,2
1458,tt4443658,"Comedy, Crime, Horror",nm2577199,nm4609822,nm5920962,6.5,October,0,6,0,0,0,2
1459,tt5580266,"Crime, Drama",nm0863387,nm3964350,nm0356021,7.4,October,0,7,0,11,0,8
1460,tt1772288,"Biography, Comedy, Drama",nm1557594,nm0000199,nm0000906,7.0,April,0,3,1,51,4,54
1461,tt0383010,"Comedy, Family",nm0125803,nm0005003,nm0224565,5.1,April,0,3,0,17,0,0
1462,tt2072233,"Action, Crime, Thriller",nm2171633,nm0004937,nm1157358,5.6,January,0,6,1,50,0,3
1463,tt1951181,"Drama, Romance",nm0336695,nm0182839,nm0001618,6.6,October,0,8,1,78,1,67
1464,tt3172532,"Comedy, Drama, Romance",nm1716636,nm2525790,nm0002907,6.9,August,0,12,0,5,0,12
1465,tt7347846,"Drama, Horror, Thriller",nm3868633,nm2142336,nm5897057,6.0,January,0,13,0,2,0,4
1466,tt2494280,"Comedy, Crime",nm0138620,nm0933940,nm1159180,6.5,October,0,4,0,3,0,6
1467,tt5155780,"Drama, Romance, Sci-Fi",nm1660595,nm0000602,nm0005460,6.3,March,0,0,1,42,1,26
1468,tt1976000,"Romance, Thriller",nm0024925,nm0001557,nm0000379,6.2,May,1,0,3,42,0,39
1469,tt1645155,"Action, Thriller",nm0836715,nm0001173,nm0015777,6.1,September,0,3,0,7,0,0
1470,tt2378507,"Biography, Drama",nm2308774,nm0488953,nm0000437,7.1,August,0,33,1,63,3,29
1471,tt9686708,"Comedy, Drama",nm0031976,nm0203457,nm2525790,7.1,June,0,16,0,0,0,5
1472,tt1405365,"Comedy, Drama, Romance",nm1767218,nm0429069,nm1676221,6.6,August,0,2,0,5,0,6
1473,tt1481572,"Comedy, Drama, Romance",nm1102140,nm1102140,nm0015196,6.8,March,0,2,0,2,0,0
1474,tt6802308,"Biography, Drama, Thriller",nm0000142,nm7556035,nm7582805,5.3,February,4,150,0,0,0,0
1475,tt1734493,"Action, Thriller",nm0000776,nm0636426,nm0089217,6.3,May,0,23,0,13,0,28
1476,tt1646980,"Action, Crime, Drama",nm0104973,nm0000152,nm0333410,5.9,December,0,0,0,20,0,7
1477,tt3416744,"Biography, Drama",nm1242054,nm0781981,nm0251986,7.3,November,0,4,0,7,1,21
1478,tt1540128,"Comedy, Romance, Sport",nm0610831,nm0124930,nm0004754,5.7,December,0,16,0,4,0,6
1479,tt7139936,"Comedy, Romance",nm0000095,nm3154303,nm1102577,6.5,November,4,140,1,40,0,11
1480,tt5690360,"Horror, Mystery, Thriller",nm1234893,nm1428821,nm5065920,3.2,August,0,0,0,6,0,0
1481,tt5294518,"Drama, Horror, Mystery",nm1164602,nm6339026,nm0717709,5.7,October,0,11,0,0,0,7
1482,tt8544498,"Drama, Sport",nm0640334,nm0000255,nm1371339,6.7,March,0,4,2,71,0,0
1483,tt8206668,"Biography, Comedy, Crime",nm8083973,nm0413168,nm0005380,7.1,April,0,0,1,31,0,15
1484,tt1598642,"Drama, Sci-Fi, Thriller",nm0957505,nm0252230,nm1517976,6.0,August,0,4,1,57,0,7
1485,tt3760922,"Comedy, Romance",nm0428600,nm0889522,nm0179173,6.0,March,0,6,1,8,0,2
1486,tt2094018,"Drama, Thriller",nm2104063,nm0908094,nm1270009,6.4,December,1,14,0,7,0,0
1487,tt1415283,"Comedy, Family, Fantasy",nm1264352,nm0000668,nm0350454,6.1,May,0,10,2,61,1,21
1488,tt2071550,"Horror, Mystery, Thriller",nm1018426,nm1663205,nm0470981,6.2,January,0,3,0,0,0,5
1489,tt4878482,"Comedy, Drama",nm0281945,nm4359664,nm0000098,6.6,December,0,0,0,2,0,42
1490,tt6324278,"Animation, Adventure, Comedy",nm0191717,nm4032297,nm5294965,7.0,September,0,0,0,0,0,2
1491,tt5719700,"Comedy, Drama, Romance",nm0583654,nm0000702,nm0790688,5.8,September,0,0,1,54,0,14
1492,tt6513656,"Action, Crime, Mystery",nm1921345,nm0000230,nm1176985,3.8,June,0,0,3,61,0,3
1493,tt4073790,"Action, Adventure, Drama",nm0950775,nm3964350,nm0601553,5.7,August,1,4,0,11,0,11
1494,tt5523010,"Adventure, Family, Fantasy",nm0002120,nm3237775,nm0461136,5.5,November,3,16,0,4,2,28
1495,tt3276924,"Action, Crime, Drama",nm1470993,nm0000134,nm0604742,6.1,November,0,0,2,61,0,6
1496,tt4827558,"Adventure, Drama, Horror",nm0219136,nm1500155,nm0000300,5.8,November,0,10,0,47,1,38
1497,tt1431181,"Comedy, Drama",nm0005139,nm0000980,nm0790689,7.3,November,7,79,1,23,0,2
1498,tt1731697,"Horror, Thriller",nm0957772,nm0600667,nm0001236,5.1,April,0,6,0,3,0,0
1499,tt0968264,"Crime, Drama, History",nm0000602,nm0000705,nm0564215,6.9,April,1,42,0,13,0,19
1500,tt1440161,"Comedy, Drama, Fantasy",nm0975026,nm0005028,nm0305558,6.3,May,0,5,1,17,0,36
1501,tt6107548,"Comedy, Drama",nm0304091,nm0000668,nm1411676,6.5,March,0,6,2,61,0,12
1502,tt1620981,"Animation, Comedy, Family",nm0862911,nm1209966,nm0000234,5.8,October,0,0,0,20,1,65
1503,tt6938828,"Biography, Drama",nm0773603,nm0000353,nm1670029,6.9,February,1,27,4,79,0,2
1504,tt4986098,"Drama, Mystery, Romance",nm2569510,nm0941777,nm2279940,4.8,March,0,0,0,6,0,8
1505,tt3289728,"Drama, Romance, Sci-Fi",nm2035886,nm0396558,nm0829576,6.1,May,0,6,0,11,0,52
1506,tt7280898,"Crime, Drama, History",nm0339030,nm0509264,nm6338716,6.8,October,1,38,0,4,0,0
1507,tt2479800,Drama,nm0178886,nm0731075,nm0290556,6.2,May,0,0,0,6,1,51
1508,tt4815122,"Action, Adventure, Mystery",nm3246780,nm0565823,nm2258992,6.3,November,0,5,0,0,0,0
1509,tt4537896,"Crime, Drama",nm1312919,nm0000190,nm8822933,6.5,September,0,9,1,48,0,0
1510,tt1595656,"Drama, Romance",nm0000517,nm0000255,nm1385871,5.9,February,3,47,2,71,0,2
1511,tt2056771,"Drama, Music, Thriller",nm0345174,nm0842770,nm0774386,6.4,November,1,26,1,69,0,16
1512,tt2537176,"Horror, Thriller",nm0003458,nm4728487,nm0009424,5.7,September,0,0,0,0,0,3
1513,tt1196948,"Comedy, Drama, Romance",nm0093934,nm0479471,nm0939697,6.4,September,0,0,0,16,0,16
1514,tt3824458,"Comedy, Crime, Drama",nm0048918,nm6702770,nm4924757,7.1,July,0,43,0,0,0,7
1515,tt2652092,"Biography, Drama",nm0265852,nm0000702,nm0643668,7.4,November,0,33,1,54,0,0
1516,tt2238050,"Drama, Mystery, Thriller",nm0000777,nm0940362,nm1200692,6.4,September,0,9,0,35,0,5
1517,tt1247690,"Drama, History, Romance",nm0081540,nm0177896,nm2225369,5.4,November,0,39,8,55,1,118
1518,tt1285009,Horror,nm1266897,nm0376716,nm0376540,5.2,March,0,0,0,13,0,0
1519,tt1932767,Drama,nm0569166,nm0000194,nm0002907,7.4,May,0,2,1,114,0,12
1520,tt7242142,"Comedy, Crime, Drama",nm2788015,nm4377526,nm2592137,7.4,July,0,6,0,2,0,0
1521,tt7339248,"Action, Comedy, Crime",nm2720681,nm0251986,nm0005273,6.7,July,0,0,1,21,0,11
1522,tt2343793,"Drama, Romance",nm0353673,nm0000553,nm0005109,6.3,November,2,48,1,22,0,14
1523,tt1932718,"Comedy, Drama, Romance",nm0089742,nm0749263,nm0000209,6.4,September,1,4,3,31,1,36
1524,tt6079516,"Crime, Drama, Horror",nm1726691,nm0000166,nm0855103,6.8,December,0,4,1,46,0,0
1525,tt3721964,"Action, Comedy, Crime",nm0003482,nm0249291,nm0000234,6.1,March,0,48,0,20,1,65
1526,tt1821658,"Animation, Adventure, Comedy",nm0503259,nm0004715,nm0000409,5.7,June,0,2,0,12,0,8
1527,tt8151874,Drama,nm2776774,nm0479471,nm2348627,7.3,November,0,9,0,16,1,15
1528,tt4357394,"Sci-Fi, Thriller",nm1730090,nm2140860,nm4534098,5.8,June,0,0,0,4,0,2
1529,tt1028576,"Biography, Drama, Family",nm0908824,nm0000178,nm0000518,7.2,October,1,4,1,15,2,28
1530,tt7737786,"Action, Drama, Thriller",nm0006846,nm0124930,nm1072555,6.3,NA,0,0,0,4,0,3
1531,tt1334102,"Drama, Horror, Mystery",nm0427037,nm0005476,nm0604742,5.3,March,0,3,2,57,0,6
1532,tt4334266,"Drama, Horror, Romance",nm3235877,nm4025229,nm0597388,5.3,June,0,9,0,0,0,2
1533,tt3672742,"Action, Adventure, Comedy",nm2379331,nm1089325,nm0495799,6.7,August,0,15,0,0,0,2
1534,tt4761916,"Horror, Mystery, Thriller",nm0839812,nm6018521,nm5453200,5.9,July,0,0,0,0,0,0
1535,tt9683478,"Comedy, Drama, Romance",nm1226108,nm2301427,nm8159701,6.9,May,0,3,0,0,0,0
1536,tt1742336,"Comedy, Drama, Romance",nm1119645,nm0243233,nm1289434,6.7,June,0,12,0,8,0,21
1537,tt0411951,"Action, Crime, Drama",nm0514546,nm1463426,nm0653952,4.8,March,0,0,0,0,0,3
1538,tt8361028,"Drama, Horror, Mystery",nm3771823,nm5483400,nm1113773,5.9,November,0,0,0,2,0,0
1539,tt4669788,"Biography, Drama",nm0001460,nm0428065,nm2309517,7.1,January,0,4,1,12,0,9
1540,tt9398640,Comedy,nm0042006,nm0302108,nm0000190,6.1,September,0,3,0,20,1,48
1541,tt1412528,"Comedy, Drama, Romance",nm0998825,nm0447695,nm0001435,5.8,March,1,17,1,18,0,14
1542,tt6141246,"Action, Adventure, Drama",nm2197777,nm0428065,nm1519666,6.6,March,0,3,1,12,1,21
1543,tt1650043,"Comedy, Family",nm0101047,nm2325393,nm1256602,6.5,March,0,0,0,3,0,2
1544,tt3317234,"Action, Comedy",nm1760830,nm2796745,nm2981082,5.4,March,0,0,0,3,0,2
1545,tt4547194,"Drama, Fantasy, Thriller",nm2225334,nm4068901,nm0757855,6.1,March,1,15,0,0,0,16
1546,tt3387648,"Horror, Mystery, Thriller",nm0733263,nm0489010,nm0708867,6.0,October,0,0,0,0,0,0
1547,tt8781414,"Drama, Mystery, Sci-Fi",nm0513554,nm0386472,nm0001136,6.7,September,0,9,0,5,2,16
1548,tt2139555,"Comedy, Romance",nm2489573,nm0262635,nm1157358,6.0,May,0,4,0,7,0,3
1549,tt2784678,"Comedy, Romance",nm0001674,nm0001674,nm0206257,6.4,December,0,16,0,16,0,11
1550,tt1929263,"Biography, Drama, Family",nm0908824,nm0001427,nm0717709,5.8,April,1,4,1,13,0,7
1551,tt2402105,"Comedy, Crime, Drama",nm0791672,nm0000179,nm0001290,6.2,November,0,2,2,19,1,34
1552,tt3369806,"Adventure, Drama, Family",nm0945026,nm0002006,nm5946818,6.7,June,0,5,1,30,0,0
1553,tt4196848,"Comedy, Drama",nm0000915,nm0000552,nm1429380,7.6,November,2,8,1,40,0,3
1554,tt1464174,"Action, Comedy, Crime",nm0925870,nm0001454,nm1040365,4.4,February,0,0,0,5,0,0
1555,tt2872462,"Comedy, Drama",nm0000876,nm1950086,nm3860305,6.7,September,3,47,3,64,0,0
1556,tt1713476,"Horror, Sci-Fi, Thriller",nm0001469,nm3283577,nm1393354,5.6,November,1,28,0,0,0,0
1557,tt1465487,"Comedy, Romance",nm0154312,nm0244151,nm0660854,6.7,March,0,4,0,5,0,6
1558,tt0775440,"Action, Drama, Horror",nm0931095,nm0000131,nm0000168,4.3,June,0,0,0,7,1,39
1559,tt1925431,"Action, Crime, Thriller",nm0057106,nm0241049,nm0000246,5.6,December,0,0,0,3,0,20
1560,tt6857166,"Comedy, Drama, Romance",nm2250139,nm0000473,nm0000404,6.1,May,0,0,1,33,2,55
1561,tt3231054,"Action, Drama, History",nm0721817,nm0001212,nm0271657,6.3,February,0,2,0,8,0,5
1562,tt1452628,"Horror, Mystery, Thriller",nm0026442,nm0159789,nm0628601,4.9,February,0,6,0,9,0,16
1563,tt10039344,"Horror, Thriller",nm2280148,nm5634768,nm1490195,5.4,October,0,2,0,0,0,0
1564,tt2473510,"Horror, Mystery",nm0687427,nm3042235,nm1787921,4.6,October,0,0,0,0,0,0
1565,tt1086064,"Adventure, Comedy, Music",nm0661751,nm0000206,nm0935664,6.1,August,1,6,0,13,0,3
1566,tt1620935,"Biography, Drama, Sport",nm0950226,nm1886602,nm0001173,6.8,November,0,2,0,4,0,7
1567,tt5825380,Drama,nm0000095,nm0005493,nm1017334,6.2,December,4,140,1,53,0,3
1568,tt6108178,"Drama, Romance",nm0133326,nm0001838,nm1046097,6.6,April,0,35,1,43,1,22
1569,tt2639336,"Drama, Mystery, Thriller",nm0001403,nm0001376,nm1631269,6.0,March,1,40,1,115,0,28
1570,tt10059518,"Action, Thriller",nm0097517,nm0000128,nm3308569,6.0,August,0,0,1,36,0,0
1571,tt1047540,"Comedy, Family",nm0275698,nm0000345,nm0000541,6.0,January,0,0,0,32,2,28
1572,tt2091256,"Animation, Action, Comedy",nm1659741,nm0366389,nm3042755,6.2,June,0,0,0,17,0,0
1573,tt2101383,"Drama, Romance",nm0000517,nm0000288,nm0000949,5.7,March,3,47,1,78,2,155
1574,tt1334553,"Comedy, Crime, Thriller",nm1204442,nm0001383,nm0186728,6.8,May,0,6,0,28,0,6
1575,tt1633356,"Horror, Thriller",nm0254786,nm0668139,nm1682420,4.0,September,0,0,0,2,0,2
1576,tt2235695,"Drama, Mystery, Romance",nm1296554,nm4141252,nm2309517,6.0,October,0,9,0,4,0,9
1577,tt1178665,"Adventure, Biography, Comedy",nm0477129,nm0000602,nm0000560,6.3,September,0,3,1,42,3,12
1578,tt7137380,"Action, Crime, Drama",nm0476201,nm0000173,nm1527905,6.2,December,0,11,1,100,0,2
1579,tt0765446,"Animation, Adventure, Comedy",nm2117510,nm0000409,nm0000572,5.9,September,0,0,0,8,0,25
1580,tt6987770,"Comedy, Drama, Romance",nm0505741,nm0000213,nm0000206,6.0,May,0,2,2,20,0,13
1581,tt4943322,"Drama, War",nm0747849,nm0401264,nm2623492,6.6,March,0,4,0,2,0,4
1582,tt11024272,"Comedy, Horror",nm0629334,nm6237346,nm3034977,5.8,September,0,2,0,0,0,6
1583,tt2235108,"Comedy, Drama, Romance",nm2282177,nm1927701,nm1935086,6.1,December,0,8,0,3,0,14
1584,tt1767372,"Comedy, Drama",nm0000953,nm1782299,nm0005562,6.1,May,2,17,0,4,1,15
1585,tt5886440,"Drama, Horror, Mystery",nm1037221,nm1126657,nm5896355,6.7,October,0,9,0,7,0,10
